2025-08-29;19:17:31.346;[11] PING;19:17:31.572;[33/11] PONG (2)
2025-08-29;19:17:31.059;[15] PING;19:17:31.843;[34/15] PONG (1)
2025-08-29;19:17:32.108;[12] PING;19:17:32.719;[35/12] PONG (2)
2025-08-29;19:17:33.695;[13] PING;19:17:34.139;[36/13] PONG (2)
2025-08-29;19:17:34.638;[16] PING;19:17:35.565;[39/16] PONG (1)
2025-08-29;19:17:37.074;[14] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:17:38.209;[17] PING;19:17:38.755;[40/17] PONG (1)
2025-08-29;19:17:39.450;[18] PING;19:17:40.377;[43/18] PONG (1)
2025-08-29;19:17:40.243;[15] PING;19:17:41.198;[44/15] PONG (2)
2025-08-29;19:17:41.897;[19] PING;19:17:42.320;[45/19] PONG (1)
2025-08-29;19:17:42.965;[16] PING;19:17:43.748;[46/16] PONG (2)
2025-08-29;19:17:44.356;[20] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:17:45.796;[17] PING;19:17:43.934;[49/17] PONG (2)
2025-08-29;19:17:45.125;[21] PING;19:17:45.331;[50/21] PONG (1)
2025-08-29;19:17:45.513;[18] PING;19:17:46.498;[51/18] PONG (2)
2025-08-29;19:17:46.849;[19] PING;19:17:47.444;[54/19] PONG (2)
2025-08-29;19:17:48.206;[22] PING;19:17:49.097;[55/22] PONG (1)
2025-08-29;19:17:49.114;[20] PING;19:17:49.317;[56/20] PONG (2)
2025-08-29;19:17:49.944;[21] PING;19:17:50.944;[57/21] PONG (2)
2025-08-29;19:17:51.153;[23] PING;19:17:51.606;[58/23] PONG (1)
2025-08-29;19:17:53.724;[22] PING;19:17:54.216;[61/22] PONG (2)
2025-08-29;19:17:54.497;[24] PING;19:17:55.503;[62/24] PONG (1)
2025-08-29;19:17:56.189;[23] PING;19:17:56.499;[63/23] PONG (2)
2025-08-29;19:17:56.603;[25] PING;19:17:56.938;[66/25] PONG (1)
2025-08-29;19:17:57.302;[26] PING;19:17:57.680;[67/26] PONG (1)
2025-08-29;19:17:58.925;[27] PING;19:17:59.403;[68/27] PONG (1)
2025-08-29;19:17:59.392;[24] PING;19:17:59.739;[69/24] PONG (2)
2025-08-29;19:18:01.797;[28] PING;19:18:02.004;[72/28] PONG (1)
2025-08-29;19:18:02.584;[29] PING;19:18:02.800;[73/29] PONG (1)
2025-08-29;19:18:01.952;[25] PING;19:18:02.907;[74/25] PONG (2)
2025-08-29;19:18:03.987;[30] PING;19:18:04.676;[75/30] PONG (1)
2025-08-29;19:18:05.685;[26] PING;19:18:06.475;[76/26] PONG (2)
2025-08-29;19:18:07.010;[31] PING;19:18:07.505;[79/31] PONG (1)
2025-08-29;19:18:08.693;[27] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:18:09.676;[32] PING;19:18:09.904;[80/32] PONG (1)
2025-08-29;19:18:11.477;[33] PING;19:18:11.611;[81/33] PONG (1)
2025-08-29;19:18:12.996;[28] PING;19:18:13.144;[84/28] PONG (2)
2025-08-29;19:18:11.557;[34] PING;19:18:12.052;[85/34] PONG (1)
2025-08-29;19:18:13.382;[29] PING;19:18:13.769;[86/29] PONG (2)
2025-08-29;19:18:14.129;[35] PING;19:18:14.994;[89/35] PONG (1)
2025-08-29;19:18:14.610;[30] PING;19:18:15.057;[90/30] PONG (2)
2025-08-29;19:18:16.747;[31] PING;19:18:17.685;[91/31] PONG (2)
2025-08-29;19:18:17.916;[36] PING;19:18:18.786;[92/36] PONG (1)
2025-08-29;19:18:18.604;[32] PING;19:18:18.868;[93/32] PONG (2)
2025-08-29;19:18:19.380;[37] PING;19:18:20.307;[96/37] PONG (1)
2025-08-29;19:18:21.658;[38] PING;19:18:21.920;[97/38] PONG (1)
2025-08-29;19:18:21.460;[33] PING;19:18:21.967;[98/33] PONG (2)
2025-08-29;19:18:23.286;[39] PING;19:18:23.593;[99/39] PONG (1)
2025-08-29;19:18:23.909;[34] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:18:25.055;[40] PING;19:18:26.031;[102/40] PONG (1)
2025-08-29;19:18:27.716;[41] PING;19:18:28.096;[103/41] PONG (1)
2025-08-29;19:18:27.250;[35] PING;19:18:28.137;[104/35] PONG (2)
2025-08-29;19:18:29.654;[36] PING;19:18:30.085;[107/36] PONG (2)
2025-08-29;19:18:30.837;[42] PING;19:18:31.141;[108/42] PONG (1)
2025-08-29;19:18:30.658;[37] PING;19:18:31.657;[109/37] PONG (2)
2025-08-29;19:18:32.961;[43] PING;19:18:33.131;[110/43] PONG (1)
2025-08-29;19:18:33.504;[44] PING;19:18:34.083;[113/44] PONG (1)
2025-08-29;19:18:34.654;[38] PING;19:18:34.877;[114/38] PONG (2)
2025-08-29;19:18:36.421;[45] PING;19:18:36.989;[115/45] PONG (1)
2025-08-29;19:18:36.568;[39] PING;19:18:37.135;[116/39] PONG (2)
2025-08-29;19:18:38.186;[40] PING;19:18:38.933;[117/40] PONG (2)
2025-08-29;19:18:38.337;[46] PING;19:18:39.307;[120/46] PONG (1)
2025-08-29;19:18:39.809;[41] PING;19:18:40.432;[121/41] PONG (2)
2025-08-29;19:18:40.454;[47] PING;19:18:40.849;[122/47] PONG (1)
2025-08-29;19:18:40.985;[42] PING;19:18:38.565;[123/42] PONG (2)
2025-08-29;19:18:39.736;[43] PING;19:18:40.507;[124/43] PONG (2)
2025-08-29;19:18:40.802;[48] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:18:41.571;[44] PING;19:18:42.148;[127/44] PONG (2)
2025-08-29;19:18:43.973;[45] PING;19:18:44.366;[128/45] PONG (2)
2025-08-29;19:18:44.065;[49] PING;19:18:44.962;[129/49] PONG (1)
2025-08-29;19:18:45.901;[50] PING;19:18:46.483;[132/50] PONG (1)
2025-08-29;19:18:46.037;[46] PING;19:18:46.710;[133/46] PONG (2)
2025-08-29;19:18:47.467;[47] PING;19:18:47.795;[134/47] PONG (2)
2025-08-29;19:18:47.580;[51] PING;19:18:47.972;[135/51] PONG (1)
2025-08-29;19:18:49.397;[48] PING;19:18:50.321;[136/48] PONG (2)
2025-08-29;19:18:50.735;[52] PING;19:18:50.988;[137/52] PONG (1)
2025-08-29;19:18:52.856;[49] PING;19:18:53.692;[140/49] PONG (2)
2025-08-29;19:18:53.401;[53] PING;19:18:53.918;[141/53] PONG (1)
2025-08-29;19:18:54.441;[54] PING;19:18:55.050;[142/54] PONG (1)
2025-08-29;19:18:55.329;[50] PING;19:18:55.797;[143/50] PONG (2)
2025-08-29;19:18:56.499;[55] PING;19:18:56.795;[146/55] PONG (1)
2025-08-29;19:18:57.440;[51] PING;19:18:57.616;[147/51] PONG (2)
2025-08-29;19:18:59.638;[52] PING;19:18:59.786;[148/52] PONG (2)
2025-08-29;19:18:59.270;[56] PING;19:19:00.265;[149/56] PONG (1)
2025-08-29;19:19:01.790;[57] PING;19:19:02.756;[152/57] PONG (1)
2025-08-29;19:19:02.737;[53] PING;19:19:03.597;[153/53] PONG (2)
2025-08-29;19:19:03.224;[58] PING;19:19:04.171;[154/58] PONG (1)
2025-08-29;19:19:05.130;[59] PING;19:19:05.841;[155/59] PONG (1)
2025-08-29;19:19:05.114;[54] PING;19:19:06.078;[156/54] PONG (2)
2025-08-29;19:19:07.813;[55] PING;19:19:05.961;[159/55] PONG (2)
2025-08-29;19:19:07.963;[60] PING;19:19:06.208;[160/60] PONG (1)
2025-08-29;19:19:08.765;[61] PING;19:19:09.658;[163/61] PONG (1)
2025-08-29;19:19:08.948;[56] PING;19:19:09.933;[164/56] PONG (2)
2025-08-29;19:19:11.003;[62] PING;19:19:11.359;[165/62] PONG (1)
2025-08-29;19:19:11.857;[63] PING;19:19:12.749;[166/63] PONG (1)
2025-08-29;19:19:12.232;[57] PING;19:19:12.968;[167/57] PONG (2)
2025-08-29;19:19:13.689;[58] PING;19:19:14.347;[170/58] PONG (2)
2025-08-29;19:19:14.347;[64] PING;19:19:14.724;[171/64] PONG (1)
2025-08-29;19:19:16.171;[59] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:19:17.664;[65] PING;19:19:18.556;[172/65] PONG (1)
2025-08-29;19:19:19.097;[60] PING;19:19:19.692;[175/60] PONG (2)
2025-08-29;19:19:20.343;[61] PING;19:19:20.819;[176/61] PONG (2)
2025-08-29;19:19:21.396;[66] PING;19:19:22.022;[177/66] PONG (1)
2025-08-29;19:19:22.468;[67] PING;19:19:22.622;[178/67] PONG (1)
2025-08-29;19:19:23.080;[68] PING;19:19:23.948;[181/68] PONG (1)
2025-08-29;19:19:23.157;[62] PING;19:19:24.082;[182/62] PONG (2)
2025-08-29;19:19:25.658;[69] PING;19:19:26.069;[183/69] PONG (1)
2025-08-29;19:19:25.339;[63] PING;19:19:26.070;[184/63] PONG (2)
2025-08-29;19:19:26.555;[64] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:19:28.636;[70] PING;19:19:29.155;[187/70] PONG (1)
2025-08-29;19:19:29.589;[71] PING;19:19:30.126;[188/71] PONG (1)
2025-08-29;19:19:30.787;[65] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:19:32.585;[72] PING;19:19:33.263;[189/72] PONG (1)
2025-08-29;19:19:33.904;[66] PING;19:19:34.899;[192/66] PONG (2)
2025-08-29;19:19:35.181;[73] PING;19:19:35.290;[193/73] PONG (1)
2025-08-29;19:19:34.638;[67] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:19:35.633;[74] PING;19:19:36.229;[194/74] PONG (1)
2025-08-29;19:19:37.245;[68] PING;19:19:37.633;[197/68] PONG (2)
2025-08-29;19:19:38.318;[69] PING;19:19:39.136;[198/69] PONG (2)
2025-08-29;19:19:38.516;[75] PING;19:19:39.475;[199/75] PONG (1)
2025-08-29;19:19:40.109;[70] PING;19:19:40.293;[200/70] PONG (2)
2025-08-29;19:19:41.262;[76] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:19:42.639;[71] PING;19:19:43.158;[203/71] PONG (2)
2025-08-29;19:19:44.100;[72] PING;19:19:44.348;[204/72] PONG (2)
2025-08-29;19:19:44.679;[77] PING;19:19:45.274;[205/77] PONG (1)
2025-08-29;19:19:46.745;[73] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:19:46.803;[78] PING;19:19:47.190;[208/78] PONG (1)
2025-08-29;19:19:49.432;[79] PING;19:19:49.952;[209/79] PONG (1)
2025-08-29;19:19:51.182;[74] PING;19:19:51.304;[210/74] PONG (2)
2025-08-29;19:19:51.781;[80] PING;19:19:51.955;[213/80] PONG (1)
2025-08-29;19:19:52.280;[81] PING;19:19:52.723;[214/81] PONG (1)
2025-08-29;19:19:51.878;[75] PING;19:19:52.777;[215/75] PONG (2)
2025-08-29;19:19:53.374;[76] PING;19:19:53.630;[216/76] PONG (2)
2025-08-29;19:19:54.134;[82] PING;19:19:55.050;[217/82] PONG (1)
2025-08-29;19:19:56.231;[77] PING;19:19:56.706;[220/77] PONG (2)
2025-08-29;19:19:56.323;[83] PING;19:19:56.961;[221/83] PONG (1)
2025-08-29;19:19:57.470;[78] PING;19:19:58.349;[222/78] PONG (2)
2025-08-29;19:19:59.838;[84] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:20:00.741;[79] PING;19:20:01.163;[223/79] PONG (2)
2025-08-29;19:20:02.429;[85] PING;19:20:02.887;[226/85] PONG (1)
2025-08-29;19:20:01.188;[80] PING;19:20:01.446;[227/80] PONG (2)
2025-08-29;19:20:01.772;[86] PING;19:20:02.280;[228/86] PONG (1)
2025-08-29;19:20:02.390;[81] PING;19:20:03.298;[229/81] PONG (2)
2025-08-29;19:20:03.361;[87] PING;19:20:04.242;[232/87] PONG (1)
2025-08-29;19:20:06.081;[88] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:20:06.043;[82] PING;19:20:06.712;[233/82] PONG (2)
2025-08-29;19:20:08.702;[83] PING;19:20:09.595;[236/83] PONG (2)
2025-08-29;19:20:09.810;[89] PING;19:20:10.688;[237/89] PONG (1)
2025-08-29;19:20:11.128;[84] PING;19:20:11.467;[238/84] PONG (2)
2025-08-29;19:20:13.617;[85] PING;19:20:14.042;[241/85] PONG (2)
2025-08-29;19:20:13.320;[90] PING;19:20:14.053;[242/90] PONG (1)
2025-08-29;19:20:14.717;[86] PING;19:20:15.502;[243/86] PONG (2)
2025-08-29;19:20:16.433;[91] PING;19:20:16.840;[244/91] PONG (1)
2025-08-29;19:20:17.780;[92] PING;19:20:18.214;[245/92] PONG (1)
2025-08-29;19:20:18.214;[87] PING;19:20:18.439;[246/87] PONG (2)
2025-08-29;19:20:18.926;[93] PING;19:20:19.561;[249/93] PONG (1)
2025-08-29;19:20:19.950;[94] PING;19:20:20.541;[250/94] PONG (1)
2025-08-29;19:20:20.733;[88] PING;19:20:21.148;[251/88] PONG (2)
2025-08-29;19:20:21.741;[95] PING;19:20:22.076;[252/95] PONG (1)
2025-08-29;19:20:22.597;[96] PING;19:20:23.349;[253/96] PONG (1)
2025-08-29;19:20:23.570;[89] PING;19:20:24.526;[256/89] PONG (2)
2025-08-29;19:20:24.258;[97] PING;19:20:24.977;[257/97] PONG (1)
2025-08-29;19:20:26.233;[90] PING;19:20:26.428;[258/90] PONG (2)
2025-08-29;19:20:26.438;[98] PING;19:20:27.158;[259/98] PONG (1)
2025-08-29;19:20:27.543;[99] PING;19:20:27.668;[260/99] PONG (1)
2025-08-29;19:20:28.945;[91] PING;19:20:29.908;[263/91] PONG (2)
2025-08-29;19:20:29.955;[100] PING;19:20:28.238;[264/100] PONG (1)
2025-08-29;19:20:28.642;[92] PING;19:20:29.027;[265/92] PONG (2)
2025-08-29;19:20:30.774;[101] PING;19:20:31.500;[268/101] PONG (1)
2025-08-29;19:20:31.566;[93] PING;19:20:31.880;[269/93] PONG (2)
2025-08-29;19:20:33.302;[102] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:20:33.217;[94] PING;19:20:34.104;[270/94] PONG (2)
2025-08-29;19:20:36.900;[95] PING;19:20:37.017;[273/95] PONG (2)
2025-08-29;19:20:37.078;[103] PING;19:20:37.897;[274/103] PONG (1)
2025-08-29;19:20:39.115;[96] PING;19:20:39.251;[275/96] PONG (2)
2025-08-29;19:20:38.911;[104] PING;19:20:39.422;[276/104] PONG (1)
2025-08-29;19:20:41.472;[97] PING;19:20:41.733;[279/97] PONG (2)
2025-08-29;19:20:42.390;[105] PING;19:20:43.061;[280/105] PONG (1)
2025-08-29;19:20:43.175;[98] PING;19:20:43.707;[281/98] PONG (2)
2025-08-29;19:20:44.286;[106] PING;19:20:45.181;[282/106] PONG (1)
2025-08-29;19:20:45.628;[99] PING;19:20:45.928;[283/99] PONG (2)
2025-08-29;19:20:45.509;[107] PING;19:20:46.375;[286/107] PONG (1)
2025-08-29;19:20:47.541;[108] PING;19:20:47.843;[287/108] PONG (1)
2025-08-29;19:20:48.109;[100] PING;19:20:48.217;[288/100] PONG (2)
2025-08-29;19:20:48.723;[109] PING;19:20:48.908;[289/109] PONG (1)
2025-08-29;19:20:49.147;[101] PING;19:20:50.054;[290/101] PONG (2)
2025-08-29;19:20:50.859;[110] PING;19:20:51.041;[291/110] PONG (1)
2025-08-29;19:20:51.030;[102] PING;19:20:51.776;[294/102] PONG (2)
2025-08-29;19:20:52.977;[111] PING;19:20:53.154;[295/111] PONG (1)
2025-08-29;19:20:53.583;[103] PING;19:20:54.257;[296/103] PONG (2)
2025-08-29;19:20:54.137;[112] PING;19:20:54.761;[297/112] PONG (1)
2025-08-29;19:20:55.122;[104] PING;19:20:55.472;[298/104] PONG (2)
2025-08-29;19:20:57.296;[105] PING;19:20:57.470;[301/105] PONG (2)
2025-08-29;19:20:56.605;[113] PING;19:20:57.593;[302/113] PONG (1)
2025-08-29;19:20:56.622;[106] PING;19:20:57.526;[303/106] PONG (2)
2025-08-29;19:20:57.799;[114] PING;19:20:58.626;[306/114] PONG (1)
2025-08-29;19:20:58.149;[107] PING;19:20:58.900;[307/107] PONG (2)
2025-08-29;19:21:00.168;[108] PING;19:21:00.745;[308/108] PONG (2)
2025-08-29;19:21:00.808;[115] PING;19:21:01.080;[309/115] PONG (1)
2025-08-29;19:21:01.968;[109] PING;19:21:02.326;[310/109] PONG (2)
2025-08-29;19:21:03.237;[116] PING;19:21:03.593;[313/116] PONG (1)
2025-08-29;19:21:04.288;[110] PING;19:21:04.585;[314/110] PONG (2)
2025-08-29;19:21:04.959;[117] PING;19:21:05.556;[315/117] PONG (1)
2025-08-29;19:21:06.316;[111] PING;19:21:06.718;[316/111] PONG (2)
2025-08-29;19:21:08.031;[118] PING;19:21:08.506;[317/118] PONG (1)
2025-08-29;19:21:09.362;[112] PING;19:21:10.259;[320/112] PONG (2)
2025-08-29;19:21:09.886;[119] PING;19:21:10.379;[321/119] PONG (1)
2025-08-29;19:21:10.709;[120] PING;19:21:11.173;[322/120] PONG (1)
2025-08-29;19:21:11.360;[113] PING;19:21:11.474;[323/113] PONG (2)
2025-08-29;19:21:12.540;[114] PING;19:21:13.285;[324/114] PONG (2)
2025-08-29;19:21:13.432;[121] PING;19:21:13.636;[327/121] PONG (1)
2025-08-29;19:21:14.946;[115] PING;19:21:15.367;[328/115] PONG (2)
2025-08-29;19:21:15.385;[122] PING;19:21:15.706;[329/122] PONG (1)
2025-08-29;19:21:16.147;[123] PING;19:21:16.310;[330/123] PONG (1)
2025-08-29;19:21:17.132;[124] PING;19:21:17.276;[331/124] PONG (1)
2025-08-29;19:21:17.248;[116] PING;19:21:18.142;[332/116] PONG (2)
2025-08-29;19:21:19.768;[117] PING;19:21:20.503;[335/117] PONG (2)
2025-08-29;19:21:19.981;[125] PING;19:21:20.973;[336/125] PONG (1)
2025-08-29;19:21:22.041;[126] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:21:22.530;[118] PING;19:21:23.269;[337/118] PONG (2)
2025-08-29;19:21:25.205;[127] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:21:22.971;[119] PING;19:21:23.808;[340/119] PONG (2)
2025-08-29;19:21:24.491;[120] PING;(проигнорировано);(проигнорировано)
2025-08-29;19:21:25.156;[128] PING;19:21:26.146;[343/128] PONG (1)
2025-08-29;19:21:26.637;[129] PING;19:21:27.389;[344/129] PONG (1)
2025-08-29;19:21:27.726;[121] PING;19:21:28.413;[345/121] PONG (2)
2025-08-29;19:21:28.410;[130] PING;19:21:28.828;[346/130] PONG (1)
2025-08-29;19:21:30.988;[122] PING;19:21:31.151;[349/122] PONG (2)
2025-08-29;19:21:31.789;[131] PING;19:21:32.644;[350/131] PONG (1)
2025-08-29;19:21:33.040;[123] PING;19:21:33.387;[351/123] PONG (2)
2025-08-29;19:21:33.734;[124] PING;19:21:33.965;[352/124] PONG (2)
2025-08-29;19:21:34.125;[132] PING;19:21:34.467;[353/132] PONG (1)
2025-08-29;19:21:34.853;[133] PING;19:21:35.678;[354/133] PONG (1)
