2025-09-01;08:38:55.672;[30] PING;08:38:56.382;[76/30] PONG (2)
2025-09-01;08:38:59.136;[32] PING;08:38:59.496;[79/32] PONG (2)
2025-09-01;08:38:57.585;[31] PING;08:38:59.585;(таймаут)
2025-09-01;;;08:39:00.623;[82] keepalive
2025-09-01;08:39:00.387;[33] PING;08:39:01.029;[83/33] PONG (2)
2025-09-01;08:39:01.433;[34] PING;08:39:02.072;[84/34] PONG (2)
2025-09-01;08:39:03.643;[35] PING;08:39:03.942;[87/35] PONG (2)
2025-09-01;;;08:39:05.625;[90] keepalive
2025-09-01;08:39:05.309;[36] PING;08:39:06.190;[91/36] PONG (2)
2025-09-01;08:39:08.155;[37] PING;08:39:08.335;[94/37] PONG (2)
2025-09-01;08:39:08.795;[38] PING;08:39:09.781;[96/38] PONG (2)
2025-09-01;08:39:09.611;[39] PING;08:39:09.929;[97/39] PONG (2)
2025-09-01;;;08:39:10.631;[100] keepalive
2025-09-01;08:39:12.416;[40] PING;08:39:12.917;[102/40] PONG (2)
2025-09-01;08:39:14.518;[41] PING;08:39:14.868;[105/41] PONG (2)
2025-09-01;;;08:39:15.518;[107] keepalive
2025-09-01;08:39:16.736;[42] PING;08:39:17.167;[109/42] PONG (2)
2025-09-01;08:39:18.714;[43] PING;08:39:19.437;[111/43] PONG (2)
2025-09-01;;;08:39:20.520;[113] keepalive
2025-09-01;08:39:20.020;[44] PING;08:39:20.835;[114/44] PONG (2)
2025-09-01;08:39:21.669;[45] PING;08:39:22.436;[116/45] PONG (2)
2025-09-01;08:39:22.039;[46] PING;08:39:22.868;[118/46] PONG (2)
2025-09-01;08:39:23.416;[47] PING;08:39:24.256;[120/47] PONG (2)
2025-09-01;;;08:39:25.523;[122] keepalive
2025-09-01;08:39:25.222;[48] PING;08:39:25.924;[123/48] PONG (2)
2025-09-01;08:39:26.217;[49] PING;08:39:26.623;[125/49] PONG (2)
2025-09-01;08:39:26.750;[50] PING;08:39:26.906;[126/50] PONG (2)
2025-09-01;08:39:27.800;[51] PING;08:39:28.167;[129/51] PONG (2)
2025-09-01;08:39:29.348;[52] PING;08:39:29.703;[130/52] PONG (2)
2025-09-01;;;08:39:30.527;[132] keepalive
2025-09-01;08:39:32.296;[54] PING;08:39:32.678;[135/54] PONG (2)
2025-09-01;08:39:31.744;[53] PING;08:39:33.744;(таймаут)
2025-09-01;;;08:39:35.529;[138] keepalive
2025-09-01;08:39:34.952;[55] PING;08:39:35.722;[139/55] PONG (2)
2025-09-01;08:39:37.369;[56] PING;08:39:38.311;[141/56] PONG (2)
2025-09-01;08:39:38.446;[57] PING;08:39:39.052;[142/57] PONG (2)
2025-09-01;;;08:39:40.533;[144] keepalive
2025-09-01;08:39:40.156;[58] PING;08:39:40.780;[145/58] PONG (2)
2025-09-01;08:39:41.062;[59] PING;08:39:41.655;[147/59] PONG (2)
2025-09-01;08:39:43.167;[60] PING;08:39:43.980;[149/60] PONG (2)
2025-09-01;;;08:39:45.414;[151] keepalive
2025-09-01;08:39:45.702;[61] PING;08:39:45.813;[153/61] PONG (2)
2025-09-01;08:39:46.698;[62] PING;08:39:47.388;[156/62] PONG (2)
2025-09-01;08:39:47.528;[63] PING;08:39:48.334;[157/63] PONG (2)
2025-09-01;08:39:48.433;[64] PING;08:39:49.240;[159/64] PONG (2)
2025-09-01;08:39:49.193;[65] PING;08:39:50.191;[160/65] PONG (2)
2025-09-01;;;08:39:50.416;[162] keepalive
2025-09-01;08:39:49.866;[66] PING;08:39:50.993;[164/66] PONG (2)
2025-09-01;08:39:51.932;[67] PING;08:39:52.647;[165/67] PONG (2)
2025-09-01;08:39:52.853;[68] PING;08:39:53.055;[166/68] PONG (2)
2025-09-01;;;08:39:55.418;[169] keepalive
2025-09-01;08:39:55.015;[69] PING;08:39:55.684;[170/69] PONG (2)
2025-09-01;08:39:55.605;[70] PING;08:39:57.605;(таймаут)
2025-09-01;08:39:57.681;[71] PING;08:39:58.655;[173/71] PONG (2)
2025-09-01;08:39:58.613;[72] PING;08:39:59.406;[174/72] PONG (2)
2025-09-01;;;08:40:00.419;[177] keepalive
2025-09-01;08:39:58.963;[73] PING;08:40:00.963;(таймаут)
2025-09-01;08:40:01.098;[74] PING;08:40:01.773;[180/74] PONG (2)
2025-09-01;08:40:03.438;[75] PING;08:40:04.268;[183/75] PONG (2)
2025-09-01;08:40:04.255;[76] PING;08:40:04.690;[184/76] PONG (2)
2025-09-01;;;08:40:05.426;[186] keepalive
2025-09-01;08:40:05.096;[77] PING;08:40:05.848;[187/77] PONG (2)
2025-09-01;08:40:06.169;[78] PING;08:40:06.831;[188/78] PONG (2)
2025-09-01;08:40:08.175;[79] PING;08:40:08.508;[190/79] PONG (2)
2025-09-01;;;08:40:10.427;[193] keepalive
2025-09-01;08:40:10.394;[80] PING;08:40:10.968;[194/80] PONG (2)
2025-09-01;08:40:11.343;[81] PING;08:40:12.332;[196/81] PONG (2)
2025-09-01;08:40:13.267;[82] PING;08:40:13.507;[197/82] PONG (2)
2025-09-01;;;08:40:15.303;[201] keepalive
2025-09-01;08:40:16.263;[83] PING;08:40:16.673;[202/83] PONG (2)
2025-09-01;08:40:17.727;[84] PING;08:40:17.905;[204/84] PONG (2)
2025-09-01;;;08:40:20.304;[207] keepalive
2025-09-01;08:40:20.270;[85] PING;08:40:20.475;[208/85] PONG (2)
2025-09-01;08:40:20.961;[86] PING;08:40:21.689;[210/86] PONG (2)
2025-09-01;08:40:21.349;[87] PING;08:40:22.078;[211/87] PONG (2)
2025-09-01;08:40:24.094;[88] PING;08:40:24.328;[213/88] PONG (2)
2025-09-01;;;08:40:25.306;[215] keepalive
2025-09-01;08:40:25.811;[89] PING;08:40:26.646;[216/89] PONG (2)
2025-09-01;08:40:27.618;[90] PING;08:40:28.305;[218/90] PONG (2)
2025-09-01;08:40:28.150;[91] PING;08:40:28.681;[220/91] PONG (2)
2025-09-01;;;08:40:30.308;[222] keepalive
2025-09-01;08:40:31.027;[92] PING;08:40:31.652;[224/92] PONG (2)
2025-09-01;08:40:32.089;[93] PING;08:40:32.834;[225/93] PONG (2)
2025-09-01;08:40:34.601;[94] PING;08:40:34.859;[228/94] PONG (2)
2025-09-01;;;08:40:35.311;[230] keepalive
2025-09-01;08:40:35.787;[95] PING;08:40:36.120;[232/95] PONG (2)
2025-09-01;08:40:38.685;[96] PING;08:40:38.984;[235/96] PONG (2)
2025-09-01;;;08:40:40.315;[237] keepalive
2025-09-01;08:40:41.288;[97] PING;08:40:41.941;[239/97] PONG (2)
2025-09-01;08:40:42.671;[98] PING;08:40:43.491;[241/98] PONG (2)
2025-09-01;08:40:44.636;[99] PING;08:40:44.930;[242/99] PONG (2)
2025-09-01;;;08:40:45.199;[244] keepalive
2025-09-01;08:40:47.630;[100] PING;08:40:47.940;[246/100] PONG (2)
2025-09-01;08:40:48.544;[101] PING;08:40:49.298;[248/101] PONG (2)
2025-09-01;08:40:49.561;[102] PING;08:40:49.697;[249/102] PONG (2)
2025-09-01;;;08:40:50.200;[251] keepalive
2025-09-01;08:40:51.177;[103] PING;08:40:52.016;[254/103] PONG (2)
2025-09-01;08:40:53.261;[104] PING;08:40:54.142;[257/104] PONG (2)
2025-09-01;08:40:54.110;[105] PING;08:40:54.656;[258/105] PONG (2)
2025-09-01;;;08:40:55.203;[260] keepalive
2025-09-01;08:40:54.873;[106] PING;08:40:55.614;[261/106] PONG (2)
2025-09-01;08:40:57.645;[107] PING;08:40:58.070;[264/107] PONG (2)
2025-09-01;;;08:41:00.206;[268] keepalive
2025-09-01;08:41:00.003;[108] PING;08:41:00.989;[269/108] PONG (2)
2025-09-01;08:41:02.009;[109] PING;08:41:02.751;[272/109] PONG (2)
2025-09-01;08:41:03.301;[110] PING;08:41:03.430;[273/110] PONG (2)
2025-09-01;;;08:41:05.208;[276] keepalive
2025-09-01;08:41:06.617;[112] PING;08:41:07.146;[278/112] PONG (2)
2025-09-01;08:41:05.794;[111] PING;08:41:07.794;(таймаут)
2025-09-01;08:41:07.646;[113] PING;08:41:07.901;[279/113] PONG (2)
2025-09-01;08:41:09.404;[114] PING;08:41:09.997;[281/114] PONG (2)
2025-09-01;;;08:41:10.209;[283] keepalive
2025-09-01;08:41:10.632;[115] PING;08:41:11.145;[284/115] PONG (2)
2025-09-01;08:41:12.161;[116] PING;08:41:12.364;[285/116] PONG (2)
2025-09-01;08:41:14.407;[117] PING;08:41:14.619;[287/117] PONG (2)
2025-09-01;;;08:41:15.096;[289] keepalive
2025-09-01;08:41:14.772;[118] PING;08:41:15.147;[290/118] PONG (2)
2025-09-01;08:41:15.433;[119] PING;08:41:15.728;[291/119] PONG (2)
2025-09-01;08:41:16.569;[121] PING;08:41:17.068;[293/121] PONG (2)
2025-09-01;08:41:16.054;[120] PING;08:41:18.054;(таймаут)
2025-09-01;08:41:18.353;[122] PING;08:41:19.249;[295/122] PONG (2)
2025-09-01;;;08:41:20.098;[297] keepalive
2025-09-01;08:41:19.977;[123] PING;08:41:20.610;[298/123] PONG (2)
2025-09-01;08:41:22.549;[124] PING;08:41:22.777;[301/124] PONG (2)
2025-09-01;08:41:23.600;[125] PING;08:41:24.033;[303/125] PONG (2)
2025-09-01;;;08:41:25.101;[305] keepalive
2025-09-01;08:41:25.293;[126] PING;08:41:26.037;[307/126] PONG (2)
2025-09-01;08:41:27.033;[127] PING;08:41:29.033;(таймаут)
2025-09-01;;;08:41:30.103;[311] keepalive
2025-09-01;08:41:30.176;[129] PING;08:41:30.516;[312/129] PONG (2)
2025-09-01;08:41:29.349;[128] PING;08:41:31.349;(таймаут)
2025-09-01;08:41:30.718;[130] PING;08:41:31.487;[314/130] PONG (2)
2025-09-01;08:41:31.843;[131] PING;08:41:32.523;[316/131] PONG (2)
2025-09-01;;;08:41:35.106;[319] keepalive
2025-09-01;08:41:34.435;[132] PING;08:41:35.336;[320/132] PONG (2)
2025-09-01;08:41:36.112;[133] PING;08:41:36.968;[322/133] PONG (2)
2025-09-01;08:41:38.616;[134] PING;08:41:38.778;[323/134] PONG (2)
2025-09-01;;;08:41:40.107;[327] keepalive
2025-09-01;08:41:39.912;[135] PING;08:41:40.696;[328/135] PONG (2)
2025-09-01;08:41:42.560;[136] PING;08:41:42.868;[329/136] PONG (2)
2025-09-01;08:41:43.997;[137] PING;08:41:44.503;[330/137] PONG (2)
2025-09-01;;;08:41:44.957;[332] keepalive
2025-09-01;08:41:44.378;[138] PING;08:41:45.374;[333/138] PONG (2)
2025-09-01;08:41:46.475;[139] PING;08:41:47.305;[335/139] PONG (2)
2025-09-01;08:41:47.521;[140] PING;08:41:48.198;[336/140] PONG (2)
2025-09-01;08:41:48.965;[141] PING;08:41:49.846;[338/141] PONG (2)
2025-09-01;;;08:41:49.958;[341] keepalive
2025-09-01;08:41:50.018;[142] PING;08:41:50.398;[342/142] PONG (2)
2025-09-01;08:41:51.048;[143] PING;08:41:51.420;[343/143] PONG (2)
2025-09-01;08:41:52.788;[144] PING;08:41:54.788;(таймаут)
2025-09-01;;;08:41:54.960;[347] keepalive
2025-09-01;08:41:56.740;[146] PING;08:41:57.588;[349/146] PONG (2)
2025-09-01;08:41:55.645;[145] PING;08:41:57.645;(таймаут)
2025-09-01;;;08:41:59.965;[353] keepalive
2025-09-01;08:41:59.673;[147] PING;08:42:00.126;[354/147] PONG (2)
2025-09-01;08:42:00.115;[148] PING;08:42:00.294;[355/148] PONG (2)
2025-09-01;08:42:01.048;[149] PING;08:42:01.635;[357/149] PONG (2)
2025-09-01;08:42:02.207;[150] PING;08:42:02.673;[358/150] PONG (2)
2025-09-01;08:42:02.667;[151] PING;08:42:02.827;[359/151] PONG (2)
2025-09-01;;;08:42:04.969;[362] keepalive
2025-09-01;08:42:05.311;[152] PING;08:42:06.147;[363/152] PONG (2)
2025-09-01;08:42:06.007;[153] PING;08:42:06.614;[365/153] PONG (2)
2025-09-01;08:42:06.513;[154] PING;08:42:07.503;[366/154] PONG (2)
2025-09-01;08:42:07.353;[155] PING;08:42:07.866;[368/155] PONG (2)
2025-09-01;08:42:07.944;[156] PING;08:42:08.906;[369/156] PONG (2)
2025-09-01;;;08:42:09.973;[372] keepalive
2025-09-01;08:42:10.213;[157] PING;08:42:10.851;[373/157] PONG (2)
2025-09-01;08:42:10.542;[158] PING;08:42:11.492;[374/158] PONG (2)
2025-09-01;08:42:11.632;[159] PING;08:42:12.410;[376/159] PONG (2)
2025-09-01;08:42:14.092;[161] PING;08:42:14.195;[378/161] PONG (2)
2025-09-01;;;08:42:14.843;[380] keepalive
2025-09-01;08:42:13.630;[160] PING;08:42:15.630;(таймаут)
2025-09-01;08:42:15.171;[162] PING;08:42:17.171;(таймаут)
2025-09-01;08:42:17.733;[163] PING;08:42:18.621;[384/163] PONG (2)
2025-09-01;;;08:42:19.845;[386] keepalive
2025-09-01;08:42:20.432;[164] PING;08:42:21.422;[388/164] PONG (2)
2025-09-01;08:42:22.818;[165] PING;08:42:22.924;[390/165] PONG (2)
2025-09-01;;;08:42:24.847;[394] keepalive
2025-09-01;08:42:24.793;[166] PING;08:42:25.512;[395/166] PONG (2)
2025-09-01;08:42:26.219;[167] PING;08:42:26.931;[397/167] PONG (2)
2025-09-01;08:42:28.693;[168] PING;08:42:29.175;[398/168] PONG (2)
2025-09-01;;;08:42:29.849;[400] keepalive
2025-09-01;08:42:30.591;[169] PING;08:42:32.591;(таймаут)
2025-09-01;08:42:32.727;[171] PING;08:42:33.045;[403/171] PONG (2)
2025-09-01;08:42:31.236;[170] PING;08:42:33.236;(таймаут)
2025-09-01;08:42:33.637;[172] PING;08:42:33.876;[404/172] PONG (2)
2025-09-01;;;08:42:34.850;[407] keepalive
2025-09-01;08:42:35.135;[173] PING;08:42:35.443;[408/173] PONG (2)
2025-09-01;08:42:38.078;[174] PING;08:42:38.639;[410/174] PONG (2)
2025-09-01;08:42:38.737;[175] PING;08:42:39.020;[411/175] PONG (2)
2025-09-01;;;08:42:39.854;[414] keepalive
2025-09-01;08:42:41.578;[176] PING;08:42:42.417;[417/176] PONG (2)
2025-09-01;08:42:44.380;[177] PING;08:42:44.573;[418/177] PONG (2)
2025-09-01;;;08:42:44.739;[420] keepalive
2025-09-01;08:42:45.645;[178] PING;08:42:46.205;[423/178] PONG (2)
2025-09-01;08:42:47.287;[179] PING;08:42:48.143;[425/179] PONG (2)
2025-09-01;08:42:48.898;[180] PING;08:42:49.078;[427/180] PONG (2)
2025-09-01;;;08:42:49.741;[429] keepalive
2025-09-01;08:42:49.895;[181] PING;08:42:50.289;[430/181] PONG (2)
2025-09-01;08:42:52.562;[182] PING;08:42:53.482;[432/182] PONG (2)
2025-09-01;;;08:42:54.744;[435] keepalive
2025-09-01;08:42:54.860;[183] PING;08:42:55.600;[437/183] PONG (2)
2025-09-01;08:42:57.302;[184] PING;08:42:57.726;[439/184] PONG (2)
2025-09-01;08:42:57.802;[185] PING;08:42:58.020;[441/185] PONG (2)
2025-09-01;08:42:58.482;[186] PING;08:42:58.932;[442/186] PONG (2)
